entity,method_cnt,method_post,protocol_1_0,status_major,status_404,status_499,status_cnt,path_same,path_xmlrpc,ua_cnt,has_payload,bytes_avg,bytes_std
60.13.138.74,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,330.0,0.0
110.177.176.14,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,564.0,0.0
180.149.125.173,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,197.0,0.0
34.204.201.168,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,134.0,0.0
107.170.250.29,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
54.191.110.232,2.0,0.011235955056179775,False,0.0,0.0,False,2.0,0.011235955056179775,0.0,1.0,True,201.1685393258427,39.10436509875264
198.199.94.8,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,134.0,0.0
167.248.133.186,1.0,0.0,False,0.0,0.0,False,3.0,0.5,0.0,0.0,True,218.75,75.8794273831847
120.63.180.123,1.0,1.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,166.0,0.0
198.235.24.35,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
65.49.1.37,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
64.62.197.92,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,245.0,0.0
64.62.197.96,1.0,0.0,False,0.0,0.0,False,1.0,0.5,0.0,1.0,True,165.5,31.5
211.231.103.92,1.0,0.0,True,0.0,0.0,False,2.0,0.5,0.0,0.0,True,1567.0,1405.0
61.240.63.92,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,162.0,0.0
198.235.24.29,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
124.235.238.159,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,162.0,0.0
34.22.132.101,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,197.0,0.0
171.118.8.177,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,162.0,0.0
18.191.113.202,2.0,0.32941176470588235,False,0.0,0.0,False,1.0,0.023529411764705882,0.0,1.0,True,197.0,0.0
121.9.242.17,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,1435.5,1105.5
61.181.143.98,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,162.0,0.0
80.76.51.95,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,245.0,0.0
205.210.31.9,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
152.89.76.212,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
18.223.113.110,1.0,0.0,False,0.0,0.0,False,2.0,1.0,0.0,13.0,True,451.0,318.33839437512614
35.195.93.98,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,245.0,0.0
167.248.133.126,1.0,0.0,False,0.0,0.0,False,3.0,0.5,0.0,0.0,True,218.75,75.8794273831847
23.83.132.30,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,197.0,0.0
198.235.24.56,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
31.58.31.84,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,2.0,True,330.0,0.0
152.32.139.190,1.0,0.0,False,0.0,0.0,False,3.0,0.2,0.0,0.0,True,217.4,57.56596216515451
104.152.52.132,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
43.139.90.116,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,330.0,0.0
107.170.238.46,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,245.0,0.0
146.190.210.168,1.0,0.0,False,0.0,0.0,False,3.0,0.13333333333333333,0.0,1.0,True,188.8,31.00580590792634
205.210.31.142,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,1435.5,1105.5
162.216.149.163,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
138.68.178.146,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
45.235.84.221,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,330.0,0.0
45.179.211.167,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
180.149.125.167,1.0,0.0,False,0.0,0.0,False,2.0,0.5,0.0,1.0,True,522.0,325.0
89.248.165.48,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
114.242.99.122,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,1435.5,1105.5
205.210.31.14,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
162.216.150.151,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
182.137.101.140,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,162.0,0.0
205.210.31.180,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
178.128.95.222,1.0,0.0,False,0.0,0.0,False,2.0,0.3333333333333333,0.0,0.0,True,171.0,52.32590180780452
64.62.197.232,1.0,0.0,False,0.0,0.0,False,2.0,0.5,0.0,0.0,True,189.5,55.5
64.62.197.238,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,134.0,0.0
198.199.102.74,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
193.35.18.31,1.0,0.5,False,0.0,0.0,False,2.0,0.5,0.0,0.0,True,67.0,67.0
178.34.177.78,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,330.0,0.0
35.92.223.53,2.0,0.015151515151515152,False,0.0,0.0,False,2.0,0.030303030303030304,0.0,1.0,True,202.0909090909091,45.58632412970366
191.96.166.199,2.0,0.4084507042253521,False,0.0,0.0,False,3.0,0.035211267605633804,0.0,8.0,True,333.82394366197184,188.7221035926834
179.24.208.53,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,330.0,0.0
52.25.199.217,2.0,0.32941176470588235,False,0.0,0.0,False,1.0,0.023529411764705882,0.0,1.0,True,197.0,0.0
205.210.31.224,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
18.236.151.127,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,2.0,True,245.0,0.0
185.142.236.43,1.0,0.0,False,0.0,0.0,False,2.0,0.2,0.0,2.0,True,1958.1,4536.683247704208
205.210.31.24,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
162.243.145.16,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
109.165.221.78,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,330.0,0.0
103.80.134.75,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
213.32.39.43,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,1435.5,1105.5
185.180.140.4,1.0,0.0,False,0.0,0.0,False,2.0,0.6,0.0,1.0,True,464.0,313.37772735151424
87.236.176.20,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,245.0,0.0
5.196.102.66,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,162.0,0.0
104.248.164.247,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
170.64.129.117,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,197.0,0.0
198.235.24.129,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,1435.5,1105.5
170.64.204.74,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,197.0,0.0
205.210.31.26,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
154.209.125.114,1.0,0.0,False,0.0,0.0,False,2.0,0.5,0.0,1.0,True,242.25,54.32023103780027
47.89.195.210,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,245.0,0.0
47.88.94.161,1.0,0.0,False,0.0,0.0,False,2.0,0.5,0.0,1.0,True,221.0,24.0
162.216.149.248,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
174.138.56.136,1.0,0.0,False,0.0,0.0,False,3.0,0.13333333333333333,0.0,1.0,True,188.8,31.00580590792634
65.49.1.14,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
213.168.248.184,1.0,0.0,False,0.0,0.0,False,2.0,0.25,0.0,0.0,True,185.75,34.208003449485325
162.243.144.4,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,245.0,0.0
3.133.130.45,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,245.0,0.0
162.216.150.141,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
165.154.162.212,1.0,0.0,False,0.0,0.0,False,3.0,0.3333333333333333,0.0,0.0,True,169.33333333333334,129.84435126548846
165.154.172.88,1.0,0.0,False,0.0,0.0,False,2.0,0.25,0.0,4.0,True,209.0,20.784609690826528
74.82.47.2,1.0,0.0,False,0.0,0.0,False,3.0,0.25,0.0,2.0,True,201.25,28.252212302756046
190.2.143.136,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
162.243.136.68,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,134.0,0.0
185.91.127.166,2.0,0.09090909090909091,False,0.0,0.0,False,3.0,0.45454545454545453,0.0,0.0,True,428.09090909090907,675.5792739360058
167.248.133.33,1.0,0.0,False,0.0,0.0,False,3.0,0.3333333333333333,0.0,0.0,True,181.66666666666666,46.64999702274612
91.191.209.202,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
177.251.25.183,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,330.0,0.0
185.165.190.17,1.0,0.0,False,0.0,0.0,False,2.0,0.2,0.0,2.0,True,202.6,65.12633875783284
162.216.149.209,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
205.210.31.138,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
205.210.31.152,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
117.235.82.126,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
95.179.188.135,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
205.210.31.12,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
52.35.139.129,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,162.0,0.0
162.243.137.4,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
198.199.100.126,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,134.0,0.0
216.218.206.68,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
205.210.31.143,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
43.158.217.16,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
164.52.0.94,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
35.203.210.179,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
209.97.179.171,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
45.155.126.211,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,245.0,0.0
104.131.144.28,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,134.0,0.0
51.107.11.87,2.0,0.25,False,0.0,0.0,False,2.0,0.25,0.0,2.0,True,289.75,160.64771240201338
103.83.144.161,1.0,0.5,False,0.0,0.0,False,2.0,0.5,0.0,0.0,True,164.0,2.0
162.142.125.213,1.0,0.0,False,0.0,0.0,False,3.0,0.5,0.0,0.0,True,218.75,75.8794273831847
205.210.31.161,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
94.102.49.193,1.0,0.0,False,0.0,0.0,False,3.0,0.16666666666666666,0.0,1.0,True,186.0,65.27888887943278
198.235.24.197,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
162.243.132.34,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,134.0,0.0
192.241.210.64,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,245.0,0.0
3.93.76.206,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,134.0,0.0
5.32.176.118,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,330.0,0.0
192.241.238.28,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
205.210.31.85,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
41.239.90.171,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,330.0,0.0
198.235.24.133,1.0,0.0,True,0.0,0.0,False,2.0,0.3333333333333333,0.0,0.0,True,1101.3333333333333,1322.7610853396347
92.8.111.32,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,330.0,0.0
167.248.133.36,1.0,0.0,False,0.0,0.0,False,3.0,0.5,0.0,0.0,True,218.75,75.8794273831847
67.217.57.54,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,166.0,0.0
34.79.162.186,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,245.0,0.0
205.210.31.16,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
183.106.26.150,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
205.210.31.53,0.0,0.0,False,0.0,0.0,False,2.0,0.0,0.0,0.0,True,83.5,82.5
161.35.50.253,1.0,0.0,False,0.0,0.0,False,3.0,0.2,0.0,2.0,True,243.7,202.96258275849763
35.203.210.148,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
124.223.193.80,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,245.0,0.0
170.64.166.144,1.0,0.0,False,0.0,0.0,False,2.0,0.3333333333333333,0.0,0.0,True,171.0,52.32590180780452
35.203.211.245,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
134.209.214.227,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,245.0,0.0
64.62.197.119,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
107.170.230.25,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,134.0,0.0
185.91.69.110,2.0,0.2,False,0.0,0.0,False,5.0,0.26666666666666666,0.0,1.0,True,288.2,173.37596911529195
192.155.90.220,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
145.40.93.199,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
23.81.234.78,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,197.0,0.0
64.62.197.127,1.0,0.0,False,0.0,0.0,False,2.0,0.5,0.0,2.0,True,221.0,24.0
64.62.197.124,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,197.0,0.0
203.196.48.192,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
94.230.196.233,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
35.88.244.220,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,134.0,0.0
183.233.222.226,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,162.0,0.0
91.213.50.8,1.0,0.0,False,0.0,0.0,False,2.0,0.5,0.0,0.0,True,150.0,16.0
35.203.210.249,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
18.212.226.163,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,2.0,True,546.0,301.0
198.235.24.122,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
34.90.154.165,1.0,0.0,True,0.0,0.0,False,2.0,0.5,0.0,0.0,True,166.0,0.0
46.101.195.227,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,197.0,0.0
198.199.106.44,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
184.105.247.195,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
35.203.210.97,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
36.133.192.106,2.0,0.5,False,0.0,0.0,False,2.0,0.5,0.0,1.0,True,275.5,169.62974385407767
201.96.130.4,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,330.0,0.0
85.215.178.238,1.0,0.0,False,0.0,0.0,False,3.0,0.16666666666666666,0.05555555555555555,1.0,True,493.6666666666667,147.82158916146932
47.254.76.138,1.0,0.0,False,0.0,0.0,False,1.0,0.5,0.0,1.0,True,197.0,0.0
162.243.136.42,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,245.0,0.0
79.124.59.254,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
67.217.56.242,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,166.0,0.0
142.93.233.136,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
103.73.215.152,1.0,1.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,166.0,0.0
35.164.58.220,2.0,0.045454545454545456,False,0.0,0.0,False,2.0,0.045454545454545456,0.0,1.0,True,213.86363636363637,77.27889012857348
34.73.160.126,1.0,0.0,True,0.0,0.0,False,2.0,0.5,0.0,0.0,True,166.0,0.0
185.225.73.112,2.0,0.3333333333333333,False,0.0,0.0,False,3.0,0.3333333333333333,0.0,0.0,True,257.5,287.57129550774016
60.221.224.113,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,162.0,0.0
134.122.106.248,1.0,0.0,False,0.0,0.0,False,1.0,0.5,0.0,0.0,True,134.0,0.0
121.151.33.119,1.0,0.0,False,0.0,0.0,False,2.0,0.9090909090909091,0.0,1.0,True,5374.772727272727,24559.25749901435
205.210.31.240,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
87.236.176.172,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,245.0,0.0
162.243.131.34,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,134.0,0.0
125.143.83.60,1.0,0.0,False,0.0,0.0,False,2.0,0.3333333333333333,0.0,1.0,True,39453.666666666664,55483.372748559144
35.227.62.178,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,372667.0,0.0
103.157.160.57,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,330.0,0.0
103.80.134.77,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,330.0,0.0
103.80.134.226,1.0,0.0,False,0.0,0.0,False,2.0,0.3333333333333333,0.0,0.0,True,180.66666666666666,52.79730632859555
162.243.149.26,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,134.0,0.0
34.78.249.41,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,245.0,0.0
107.170.227.4,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,134.0,0.0
74.50.80.82,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,245.0,0.0
45.200.14.55,1.0,0.0,False,0.0,0.0,False,2.0,0.5,0.0,0.0,True,232.0,98.0
170.64.161.168,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,197.0,0.0
54.245.146.6,2.0,0.19333333333333333,False,0.0,0.0,False,3.0,0.02666666666666667,0.0,2.0,True,401.3933333333333,190.53856640819174
211.231.103.94,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,372667.0,0.0
27.0.238.68,1.0,0.0,True,0.0,0.0,False,1.0,0.5,0.0,0.0,True,1622.5,1349.5
211.231.103.91,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,273.0,0.0
27.0.238.118,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,15406.0,0.0
107.170.244.26,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
205.210.31.35,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
27.0.238.186,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,273.0,0.0
205.210.31.20,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
54.235.20.33,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,207.0,0.0
198.199.93.43,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,184.0,0.0
116.49.190.137,1.0,0.0,False,0.0,0.0,False,1.0,0.3333333333333333,0.0,0.0,True,166.0,0.0
211.231.103.106,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,273.0,0.0
45.55.0.36,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,184.0,0.0
198.235.24.44,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
168.232.15.75,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,2541.0,0.0
106.246.235.110,1.0,0.0,False,0.0,0.0,False,4.0,0.13043478260869565,0.0,2.0,True,1910867.652173913,5740948.410649822
118.235.33.10,1.0,0.0,False,0.0,0.0,False,1.0,0.5,0.0,1.0,True,2272970.0,1665949.0
35.203.210.56,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
118.235.32.60,1.0,0.0,False,0.0,0.0,False,2.0,0.29411764705882354,0.0,0.0,True,1101775.5294117648,1695855.183010421
210.119.184.11,1.0,0.0,False,0.0,0.0,False,4.0,0.18421052631578946,0.0,1.0,True,2762784.763157895,5469777.356957028
35.93.155.80,1.0,0.0,False,0.0,0.0,False,2.0,0.5,0.0,2.0,True,515.5,331.5
35.203.211.244,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
183.136.225.32,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
205.210.31.10,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
128.14.141.34,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,847.0,0.0
130.211.54.158,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,847.0,0.0
148.63.16.103,2.0,0.5,False,0.0,0.0,False,2.0,0.5,0.0,1.0,True,168.5,15.5
80.94.92.60,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,184.0,0.0
68.67.203.181,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,184.0,0.0
104.248.160.112,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
183.97.199.111,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
35.216.195.189,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,847.0,0.0
103.206.115.91,1.0,1.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,166.0,0.0
35.216.135.199,1.0,0.0,False,0.0,0.0,False,3.0,0.2222222222222222,0.0,0.0,True,441.8888888888889,742.1842305645988
198.199.113.61,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,184.0,0.0
180.242.70.55,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,2541.0,0.0
193.34.172.14,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,2541.0,0.0
198.235.24.42,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
185.34.22.25,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,2541.0,0.0
205.210.31.173,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
198.199.118.122,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,847.0,0.0
64.62.197.105,1.0,0.0,False,0.0,0.0,False,2.0,0.5,0.0,1.0,True,515.5,331.5
64.62.197.100,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,184.0,0.0
83.143.86.62,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,847.0,0.0
211.231.103.93,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,273.0,0.0
1.225.35.100,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,117919.0,0.0
54.92.214.86,1.0,0.0,False,0.0,0.0,False,2.0,0.5,0.0,0.0,True,515.5,331.5
167.172.28.55,1.0,0.0,True,0.0,0.0,False,2.0,0.6666666666666666,0.0,0.0,True,1190.6666666666667,992.4522938436667
62.233.50.179,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
192.241.197.17,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,184.0,0.0
54.87.30.235,1.0,0.0,False,0.0,0.0,False,2.0,0.5,0.0,1.0,True,515.5,331.5
54.80.185.234,1.0,0.0,False,0.0,0.0,False,2.0,0.5,0.0,2.0,True,930.0,970.7731454876572
5.196.102.72,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,207.0,0.0
167.94.145.60,1.0,0.0,False,0.0,0.0,False,3.0,0.3333333333333333,0.0,0.0,True,3221.3333333333335,5512.89795741667
34.212.35.93,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,184.0,0.0
83.19.224.190,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,1.0,True,2541.0,0.0
35.203.210.227,1.0,0.0,False,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
64.62.197.169,0.0,0.0,False,0.0,0.0,False,1.0,0.0,0.0,0.0,True,166.0,0.0
198.235.24.27,1.0,0.0,True,0.0,0.0,False,1.0,1.0,0.0,0.0,True,2541.0,0.0
