entity,method_cnt,method_post,protocol_1_0,status_major,status_404,status_499,status_cnt,path_same,path_xmlrpc,ua_cnt,has_payload,bytes_avg,bytes_std,cluster_kmeans,cluster_dbscan,pca_1,pca_2,cluster,tsne-2d-one,tsne-2d-two
78.90.65.252,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,5.353148842561077e-06,0.0,0,0,-0.2800284175572789,-0.2080596908401465,1,-19.338507,-1.7296777
61.238.93.39,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,5.353148842561077e-06,0.0,0,0,-0.2800284175572789,-0.2080596908401465,1,-19.338507,-1.7296777
103.112.53.72,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,5.353148842561077e-06,0.0,0,0,-0.2800284175572789,-0.2080596908401465,1,-19.338507,-1.7296777
201.219.77.73,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,5.353148842561077e-06,0.0,0,0,-0.2800284175572789,-0.2080596908401465,1,-19.338507,-1.7296777
42.200.199.158,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,5.353148842561077e-06,0.0,0,0,-0.2800284175572789,-0.2080596908401465,1,-19.338507,-1.7296777
116.49.68.233,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,5.353148842561077e-06,0.0,0,0,-0.2800284175572789,-0.2080596908401465,1,-19.338507,-1.7296777
5.50.8.185,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,0.0078125,0.0,0.07692307692307693,True,5.353148842561077e-06,0.0,1,0,0.651008504388167,0.09612792372157022,1,24.294836,20.57899
2.59.254.222,0.6666666666666666,0.5,False,0.0,0.0,False,0.16666666666666666,0.5,0.0,0.07692307692307693,True,1.0393804224769603e-05,1.9832255842216757e-06,1,0,0.2197509882893714,-0.09953116841110059,2,20.626627,-15.616395
34.222.56.201,0.6666666666666666,0.3294117647058823,False,0.0,0.0,False,0.0,0.0235294117647058,0.0,0.07692307692307693,True,5.353148842561077e-06,0.0,1,0,0.6335849984126642,0.05230380548756132,2,20.769613,-3.266961
20.84.87.83,0.6666666666666666,0.5,False,0.0,0.0,False,0.16666666666666666,0.5,0.0,0.07692307692307693,True,1.0393804224769603e-05,1.9832255842216757e-06,1,0,0.2197509882893714,-0.09953116841110059,2,19.371973,-14.473649
162.216.149.252,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,1.6630086759631365e-05,0.0,0,0,-0.2800283571061838,-0.20805967507623133,1,-16.976067,-37.00195
34.222.99.12,0.6666666666666666,0.0094339622641509,False,0.0,0.0,False,0.16666666666666666,0.0094339622641509,0.0,0.07692307692307693,True,5.448255547885766e-06,3.8343424376058437e-07,1,0,0.6428892570365418,0.08243403386425116,2,16.993845,2.852035
185.180.143.7,0.3333333333333333,0.0,False,0.0,0.0,False,0.16666666666666666,0.5,0.0,0.07692307692307693,True,8.056896608220097e-06,1.0637786826418151e-06,1,0,0.20982433803667938,-0.05004629843271759,1,-1.014657,19.631584
192.241.226.54,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,1.0760644373879118e-05,0.0,0,0,-0.28002838856988627,-0.2080596832810643,1,-40.565742,-15.925442
205.210.31.159,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,1.6630086759631365e-05,0.0,0,0,-0.2800283571061838,-0.20805967507623133,1,-20.541529,-37.20057
107.170.229.18,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,36.405872,8.015083
172.105.77.209,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.4020817893141845e-06,0.0,0,2,-0.5899068909175635,0.73794694908023,3,-18.10475,27.204308
64.62.197.146,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,41.847176,8.330199
201.150.148.82,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,1.6630086759631365e-05,0.0,0,0,-0.27826262618754927,-0.21070878796491294,1,1.7654115,-36.857933
180.149.125.172,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,5.353148842561077e-06,0.0,0,0,-0.27826268663864434,-0.21070880372882814,1,-0.23725219,-4.5220275
205.210.31.139,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,36.405872,8.015083
138.197.40.97,0.3333333333333333,0.0,True,0.0,0.0,False,0.16666666666666666,0.6666666666666666,0.0,0.0,True,1.0343986426742385e-05,2.0895356149750563e-06,0,2,-0.2579178909725374,0.8470673326160807,3,-8.071693,40.700172
185.180.140.6,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,1.0760644373879118e-05,0.0,0,0,-0.27826265765125185,-0.21070879616974597,1,-3.4699523,-17.334297
198.235.24.181,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,36.405872,8.015083
141.98.10.128,0.6666666666666666,0.5,False,0.0,0.0,False,0.16666666666666666,0.5,0.0,0.0,True,4.076001656772393e-06,1.7105988866602054e-07,1,0,0.21798521334917295,-0.09688206640137764,2,18.655205,-16.85266
205.210.31.192,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,1.0,0.0,0.0,True,1.6630086759631365e-05,0.0,0,2,-0.5899068253681834,0.737946966173632,3,-21.095078,39.35136
107.170.252.62,0.3333333333333333,0.0,False,0.0,0.0,False,0.16666666666666666,0.5,0.0,0.0,True,7.2009362602978945e-06,1.4005528384530432e-06,1,0,0.2080586044166862,-0.047397186360089834,1,0.26909453,18.37714
167.248.133.39,0.3333333333333333,0.0,False,0.0,0.0,False,0.33333333333333337,0.3333333333333333,0.0,0.0,True,5.463351850318257e-05,5.069465613394776e-05,1,0,0.3839500434484455,0.010181181060688476,1,9.815541,10.62609
221.166.149.113,0.3333333333333333,0.0,False,0.0,0.0,False,0.16666666666666666,0.5,0.0,0.07692307692307693,True,2.6765744212805384e-06,1.053087439600189e-06,1,0,0.20982430913504413,-0.050046305965893316,1,-0.8785304,20.780243
35.92.38.232,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.4020817893141845e-06,0.0,0,0,-0.280028422655564,-0.20805969216963327,1,-20.738054,7.480381
64.62.197.128,0.3333333333333333,0.0,False,0.0,0.0,False,0.16666666666666666,0.5,0.0,0.07692307692307693,True,6.00530910764466e-06,2.565898329990308e-07,1,0,0.20982432251590574,-0.05004630221256493,1,-2.4172766,19.535227
35.203.210.66,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,0,-0.2800283981837953,-0.20805968578809655,1,-42.993786,-8.475531
222.215.159.36,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.4020817893141845e-06,0.0,0,0,-0.280028422655564,-0.20805969216963327,1,-25.915308,6.0265074
121.182.44.87,0.6666666666666666,0.4,False,0.0,0.0,False,0.16666666666666666,0.4,0.0,0.07692307692307693,True,0.0006206663589489216,0.0004839284658510961,1,0,0.3060120761312284,-0.06243686242486347,2,19.189432,-12.474599
27.0.238.114,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,1.0,0.0,0.0,True,0.009861741084057454,0.0001473767646515034,0,2,-0.5898532238983869,0.7379608950575789,3,-26.313583,27.82471
211.231.103.105,0.3333333333333333,0.0,True,0.0,0.0,False,0.16666666666666666,0.5,0.0,0.0,True,0.0046682582841736115,0.0018349326976127983,0,2,-0.10178460369537083,0.8986180420409987,3,-8.610382,42.688705
64.62.197.26,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,41.847176,8.330199
27.0.238.116,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,1.0,0.0,0.0,True,0.009332005793180394,0.0,0,2,-0.5898568894133279,0.737959988041209,3,-26.375284,28.99902
35.92.143.85,0.6666666666666666,0.3255813953488372,False,0.0,0.0,False,0.0,0.0232558139534883,0.0,0.07692307692307693,True,5.342089923337277e-06,4.011504265592891e-08,1,0,0.6335576575355538,0.052624659480374016,2,20.063793,-1.5647693
162.216.150.221,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,0,-0.2800283981837953,-0.20805968578809655,1,-42.430286,-5.924037
64.62.197.87,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,6.657469372728242e-06,0.0,0,0,-0.27826267964671053,-0.21070880190553193,1,-3.5086358,-8.16748
64.62.197.85,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,3.6412281467166714e-06,0.0,0,0,-0.280028426734192,-0.20805969323322274,1,-40.31187,12.351026
64.62.197.88,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,5.353148842561077e-06,0.0,0,0,-0.27826268663864434,-0.21070880372882814,1,-2.5241704,-0.69466925
52.167.144.67,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,5.353148842561077e-06,0.0,0,0,-0.27826268663864434,-0.21070880372882814,1,-1.3547212,-2.5945358
207.46.13.92,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,6.657469372728242e-06,0.0,0,0,-0.27826267964671053,-0.21070880190553193,1,-1.7643336,-8.161323
162.243.134.63,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,36.405872,8.015083
168.232.12.246,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,8.967203644899266e-06,0.0,0,0,-0.27826266726516086,-0.21070879867677822,1,-2.777214,-14.119066
104.131.128.33,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,3.6412281467166714e-06,0.0,0,0,-0.280028426734192,-0.20805969323322274,1,-41.32341,15.429398
27.0.238.181,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,1.0,0.0,0.0,True,0.009332005793180394,0.0,0,2,-0.5898568894133279,0.737959988041209,3,-26.375284,28.99902
162.216.149.30,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,0,-0.2800283981837953,-0.20805968578809655,1,-42.359116,-10.545277
27.0.238.70,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.4020817893141845e-06,0.0,0,2,-0.5899068909175635,0.73794694908023,3,-18.10475,27.204308
89.248.165.87,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,38.989105,3.2474282
66.175.213.4,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,38.989105,3.2474282
199.123.2.129,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.4020817893141845e-06,0.0,0,0,-0.280028422655564,-0.20805969216963327,1,-25.4223,8.501469
185.180.143.188,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,6.657469372728242e-06,0.0,0,0,-0.27826267964671053,-0.21070880190553193,1,-0.90452796,-6.9400754
222.186.48.201,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,6.657469372728242e-06,0.0,0,0,-0.280028410565345,-0.2080596890168503,1,-22.231438,-7.9580884
173.214.166.170,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,3.220343234898841e-05,1.1565720687872116e-05,0,0,-0.2782624778971885,-0.2107087531282521,1,12.500427,-40.598007
167.179.95.207,0.6666666666666666,0.4444444444444444,False,0.0,0.0,False,0.33333333333333337,0.0617283950617283,0.0,0.07692307692307693,True,4.51211706037767e-06,1.1211470671426758e-06,1,0,0.6459106905582621,0.04546810805812717,2,15.123201,-5.6019154
3.238.205.62,0.3333333333333333,0.0,False,0.0,0.0,False,0.33333333333333337,0.2222222222222222,0.0,0.07692307692307693,True,5.310879195750105e-06,2.3107330678131748e-07,1,0,0.48978059242246236,0.041893360508277744,1,14.875003,12.321708
192.241.234.19,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,3.6412281467166714e-06,0.0,0,0,-0.280028426734192,-0.20805969323322274,1,-41.32341,15.429398
198.235.24.246,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,36.405872,8.015083
35.173.224.176,0.3333333333333333,0.0,False,0.0,0.0,False,0.33333333333333337,0.2222222222222222,0.0,0.07692307692307693,True,5.310879195750105e-06,2.3107330678131748e-07,1,0,0.48978059242246236,0.041893360508277744,1,14.563746,13.404845
162.216.150.166,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,0,-0.2800283981837953,-0.20805968578809655,1,-39.83727,-6.1637263
201.201.213.138,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,0,-0.2800283981837953,-0.20805968578809655,1,-39.83727,-6.1637263
3.89.60.212,0.6666666666666666,0.4629629629629629,False,0.0,0.0,False,0.0,0.074074074074074,0.0,0.0,True,3.6412281467166714e-06,0.0,1,0,0.5943674668416966,0.031084893080636763,2,19.769863,-4.8859277
162.243.137.41,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,6.657469372728242e-06,0.0,0,0,-0.280028410565345,-0.2080596890168503,1,-22.231438,-7.9580884
162.216.150.100,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,0,-0.2800283981837953,-0.20805968578809655,1,-40.733917,-8.314754
170.79.82.210,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,8.967203644899266e-06,0.0,0,0,-0.27826266726516086,-0.21070879867677822,1,-2.777214,-14.119066
117.139.78.112,0.3333333333333333,1.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.510775166828115e-06,0.0,0,1,-0.20599129366137786,-0.26973601129688834,0,32.199005,-23.583387
198.235.24.23,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,0,-0.2800283981837953,-0.20805968578809655,1,-40.733917,-8.314754
84.54.51.25,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.510775166828115e-06,0.0,0,0,-0.2800284220729028,-0.20805969201769195,1,-23.16583,6.113566
209.97.144.134,0.3333333333333333,0.0,True,0.0,0.0,False,0.16666666666666666,0.6666666666666666,0.0,0.0,True,6.421967054781393e-06,8.579828934581677e-07,0,2,-0.25791791889784116,0.8470673257421338,3,-9.385842,40.52512
167.94.146.56,0.3333333333333333,0.0,False,0.0,0.0,False,0.33333333333333337,0.5,0.0,0.0,True,5.944169082793074e-06,8.112454000130604e-07,1,0,0.22785145508873048,-0.041361070805191975,1,3.1646256,11.725321
171.38.4.169,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,1.53257662294642e-05,0.0,0,0,-0.2800283640981176,-0.20805967689952753,1,-42.162045,-28.637556
1.202.112.21,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,2,-0.5899068664457949,0.7379469554617666,3,-18.799517,30.644106
60.13.138.74,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,8.967203644899266e-06,0.0,0,0,-0.27826266726516086,-0.21070879867677822,1,-2.777214,-14.119066
110.177.176.14,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,1.53257662294642e-05,0.0,0,0,-0.27826263317948313,-0.21070878978820917,1,7.3791475,-32.10581
180.149.125.173,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,5.353148842561077e-06,0.0,0,0,-0.27826268663864434,-0.21070880372882814,1,-3.1751342,-2.4450324
34.204.201.168,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,3.6412281467166714e-06,0.0,0,0,-0.280028426734192,-0.20805969323322274,1,-40.31187,12.351026
107.170.250.29,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,36.405872,8.015083
54.191.110.232,0.6666666666666666,0.0112359550561797,False,0.0,0.0,False,0.16666666666666666,0.0112359550561797,0.0,0.07692307692307693,True,5.466421997217448e-06,4.180742712592528e-07,1,0,0.6413349463574617,0.08176562239314365,2,17.775412,2.05796
198.199.94.8,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,3.6412281467166714e-06,0.0,0,0,-0.280028426734192,-0.20805969323322274,1,-41.32341,15.429398
167.248.133.186,0.3333333333333333,0.0,False,0.0,0.0,False,0.33333333333333337,0.5,0.0,0.0,True,5.944169082793074e-06,8.112454000130604e-07,1,0,0.22785145508873048,-0.041361070805191975,1,3.1646256,11.725321
120.63.180.123,0.3333333333333333,1.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.510775166828115e-06,0.0,0,1,-0.20599129366137786,-0.26973601129688834,0,32.199005,-23.583387
198.235.24.35,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,2,-0.5899068664457949,0.7379469554617666,3,-18.799517,30.644106
65.49.1.37,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,36.405872,8.015083
64.62.197.92,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,6.657469372728242e-06,0.0,0,0,-0.27826267964671053,-0.21070880190553193,1,-2.4952784,-6.899708
64.62.197.96,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,0.5,0.0,0.07692307692307693,True,4.497188494638874e-06,3.367741558112279e-07,1,0,0.19003145416957115,-0.05608242220767342,1,0.57473093,28.581732
211.231.103.92,0.3333333333333333,0.0,True,0.0,0.0,False,0.16666666666666666,0.5,0.0,0.0,True,4.2580630641082265e-05,1.502119647348493e-05,0,2,-0.10181959786647893,0.8986095197351572,3,-7.554327,44.457474
61.240.63.92,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.4020817893141845e-06,0.0,0,0,-0.280028422655564,-0.20805969216963327,1,-25.4223,8.501469
198.235.24.29,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,2,-0.5899068664457949,0.7379469554617666,3,-18.799517,30.644106
124.235.238.159,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.4020817893141845e-06,0.0,0,0,-0.280028422655564,-0.20805969216963327,1,-25.4223,8.501469
34.22.132.101,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,5.353148842561077e-06,0.0,0,0,-0.27826268663864434,-0.21070880372882814,1,-2.5241704,-0.69466925
171.118.8.177,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.4020817893141845e-06,0.0,0,0,-0.280028422655564,-0.20805969216963327,1,-25.915308,6.0265074
18.191.113.202,0.6666666666666666,0.3294117647058823,False,0.0,0.0,False,0.0,0.0235294117647058,0.0,0.07692307692307693,True,5.353148842561077e-06,0.0,1,0,0.6335849984126642,0.05230380548756132,2,20.769613,-3.266961
121.9.242.17,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,3.9007335855311804e-05,1.1819169182517857e-05,0,0,-0.27826244000403205,-0.2107087433308019,1,13.54394,-40.48393
61.181.143.98,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.4020817893141845e-06,0.0,0,0,-0.280028422655564,-0.20805969216963327,1,-25.915308,6.0265074
80.76.51.95,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,6.657469372728242e-06,0.0,0,0,-0.280028410565345,-0.2080596890168503,1,-22.231438,-7.9580884
205.210.31.9,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,0,-0.2800283981837953,-0.20805968578809655,1,-38.652565,-8.175847
152.89.76.212,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,36.405872,8.015083
18.223.113.110,0.3333333333333333,0.0,False,0.0,0.0,False,0.16666666666666666,1.0,0.0,1.0,True,1.2255178314695663e-05,3.403433143745551e-06,0,-1,-0.2372809988338519,-0.23646202692205157,-1,-7.5880194,-24.373564
35.195.93.98,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,6.657469372728242e-06,0.0,0,0,-0.280028410565345,-0.2080596890168503,1,-22.231438,-7.9580884
167.248.133.126,0.3333333333333333,0.0,False,0.0,0.0,False,0.33333333333333337,0.5,0.0,0.0,True,5.944169082793074e-06,8.112454000130604e-07,1,0,0.22785145508873048,-0.041361070805191975,1,3.1646256,11.725321
23.83.132.30,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,5.353148842561077e-06,0.0,0,0,-0.27826268663864434,-0.21070880372882814,1,-1.3547212,-2.5945358
198.235.24.56,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,2,-0.5899068664457949,0.7379469554617666,3,-18.799517,30.644106
31.58.31.84,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.15384615384615385,True,8.967203644899266e-06,0.0,0,0,-0.2764969363465265,-0.21335791156545983,1,-3.8864357,-27.003817
152.32.139.190,0.3333333333333333,0.0,False,0.0,0.0,False,0.33333333333333337,0.2,0.0,0.0,True,5.907485067882122e-06,6.1545169243273e-07,1,0,0.5088279399007061,0.051414758324647106,1,13.553488,10.192261
104.152.52.132,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,2,-0.5899068664457949,0.7379469554617666,3,-18.799517,30.644106
43.139.90.116,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,8.967203644899266e-06,0.0,0,0,-0.27826266726516086,-0.21070879867677822,1,-2.777214,-14.119066
107.170.238.46,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,6.657469372728242e-06,0.0,0,0,-0.280028410565345,-0.2080596890168503,1,-19.843725,-8.053565
146.190.210.168,0.3333333333333333,0.0,False,0.0,0.0,False,0.33333333333333337,0.1333333333333333,0.0,0.07692307692307693,True,5.1303274186575195e-06,3.314906066631326e-07,1,0,0.5730328841967609,0.06938249500706277,1,15.946623,10.670477
205.210.31.142,0.3333333333333333,0.0,True,0.0,0.0,False,0.0,1.0,0.0,0.0,True,3.9007335855311804e-05,1.1819169182517857e-05,0,2,-0.5899066391846661,0.7379470108077427,3,-25.480515,41.09011
162.216.149.163,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,0,-0.2800283981837953,-0.20805968578809655,1,-39.83727,-6.1637263
138.68.178.146,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,36.405872,8.015083
45.235.84.221,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,8.967203644899266e-06,0.0,0,0,-0.27826266726516086,-0.21070879867677822,1,-2.777214,-14.119066
45.179.211.167,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,0,-0.2800283981837953,-0.20805968578809655,1,-39.492653,-9.838988
180.149.125.167,0.3333333333333333,0.0,False,0.0,0.0,False,0.16666666666666666,0.5,0.0,0.07692307692307693,True,1.4184485765567929e-05,3.474653988528542e-06,1,0,0.209824384393427,-0.05004628714323986,1,-3.3217905,20.706886
89.248.165.48,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,36.405872,8.015083
114.242.99.122,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.07692307692307693,True,3.9007335855311804e-05,1.1819169182517857e-05,0,0,-0.27826244000403205,-0.2107087433308019,1,13.54394,-40.48393
205.210.31.14,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,36.405872,8.015083
162.216.150.151,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,0,-0.2800283981837953,-0.20805968578809655,1,-42.993786,-8.475531
182.137.101.140,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,4.4020817893141845e-06,0.0,0,0,-0.280028422655564,-0.20805969216963327,1,-22.749504,9.158197
205.210.31.180,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,8.967203644899266e-06,0.0,0,0,-0.2800283981837953,-0.20805968578809655,1,-42.430286,-5.924037
178.128.95.222,0.3333333333333333,0.0,False,0.0,0.0,False,0.16666666666666666,0.3333333333333333,0.0,0.0,True,4.646641888720529e-06,5.594289335995102e-07,1,0,0.36415663384747604,0.004144936564730785,1,9.419239,22.007803
64.62.197.232,0.3333333333333333,0.0,False,0.0,0.0,False,0.16666666666666666,0.5,0.0,0.0,True,5.149348759722457e-06,5.933639888102587e-07,1,0,0.2080585888959126,-0.04739719013993717,1,-2.6435504,17.231508
64.62.197.238,0.3333333333333333,0.0,False,0.0,0.0,False,0.0,1.0,0.0,0.0,True,3.6412281467166714e-06,0.0,0,0,-0.280028426734192,-0.20805969323322274,1,-41.32341,15.429398
198.199.102.74,0.0,0.0,False,0.0,0.0,False,0.0,0.0,0.0,0.0,True,4.510775166828115e-06,0.0,1,0,0.683651796578608,0.11983978730103151,4,36.405872,8.015083
193.35.18.31,0.3333333333333333,0.5,False,0.0,0.0,False,0.16666666666666666,0.5,0.0,0.0,True,1.8206140733583357e-06,7.16313283788961e-07,1,0,0.24507713594661765,-0.07823535429383234,5,22.396475,-22.821371
